datetime,site_id,users,throughput_mbps,sinr_db,energy_w
2025-04-16 13:00:00,Site_5,686,1567.31,8.0,1217.2
2025-04-16 14:00:00,Site_5,622,1358.87,8.66,1121.32
2025-04-16 15:00:00,Site_5,644,1321.32,8.0,1157.75
2025-04-16 16:00:00,Site_5,617,1010.82,10.76,1085.3
2025-04-16 17:00:00,Site_5,488,875.82,12.35,914.96
2025-04-16 18:00:00,Site_5,486,845.65,15.86,906.42
2025-04-16 19:00:00,Site_5,468,936.42,14.0,891.88
2025-04-16 20:00:00,Site_5,368,732.45,17.75,746.76
2025-04-16 21:00:00,Site_5,356,702.8,22.02,700.91
2025-04-16 22:00:00,Site_5,355,776.67,21.24,712.66
2025-04-16 23:00:00,Site_5,321,643.12,20.79,669.83
2025-04-17 00:00:00,Site_5,313,822.18,18.94,646.12
2025-04-17 01:00:00,Site_5,311,810.11,23.99,663.96
2025-04-17 02:00:00,Site_5,264,703.96,22.34,571.99
2025-04-17 03:00:00,Site_5,291,950.39,22.03,613.5
2025-04-17 04:00:00,Site_5,371,1168.82,20.21,725.77
2025-04-17 05:00:00,Site_5,428,1319.47,13.88,823.54
2025-04-17 06:00:00,Site_5,409,1272.54,16.53,763.32
2025-04-17 07:00:00,Site_5,486,1565.56,14.68,906.52
2025-04-17 08:00:00,Site_5,546,1713.29,12.84,1011.69
2025-04-17 09:00:00,Site_5,575,1723.88,9.65,1028.53
2025-04-17 10:00:00,Site_5,601,1640.65,11.14,1065.32
2025-04-17 11:00:00,Site_5,619,1596.32,10.05,1119.66
2025-04-17 12:00:00,Site_5,703,1712.6,9.57,1247.02
2025-04-17 13:00:00,Site_5,662,1523.29,10.01,1159.44
2025-04-17 14:00:00,Site_5,663,1422.97,8.08,1191.83
2025-04-17 15:00:00,Site_5,643,1279.63,8.88,1148.82
2025-04-17 16:00:00,Site_5,586,1102.9,12.69,1069.49
2025-04-17 17:00:00,Site_5,571,1154.29,12.14,1028.58
2025-04-17 18:00:00,Site_5,518,983.36,11.55,971.89
2025-04-17 19:00:00,Site_5,471,930.33,18.42,883.82
2025-04-17 20:00:00,Site_5,441,863.01,14.87,838.38
2025-04-17 21:00:00,Site_5,367,740.19,22.7,735.32
2025-04-17 22:00:00,Site_5,322,716.9,21.22,659.08
2025-04-17 23:00:00,Site_5,336,792.67,19.14,668.79
2025-04-18 00:00:00,Site_5,292,778.48,18.09,619.32
2025-04-18 01:00:00,Site_5,291,721.71,22.87,613.32
2025-04-18 02:00:00,Site_5,257,775.93,20.55,557.82
2025-04-18 03:00:00,Site_5,348,1052.27,20.22,714.41
2025-04-18 04:00:00,Site_5,365,1025.34,21.95,751.42
2025-04-18 05:00:00,Site_5,407,1297.84,15.88,781.31
2025-04-18 06:00:00,Site_5,443,1339.23,17.4,846.47
2025-04-18 07:00:00,Site_5,442,1371.76,15.1,839.02
2025-04-18 08:00:00,Site_5,532,1642.96,14.81,1000.88
2025-04-18 09:00:00,Site_5,554,1568.79,12.46,1015.92
2025-04-18 10:00:00,Site_5,583,1658.33,11.27,1063.77
2025-04-18 11:00:00,Site_5,648,1741.51,10.84,1163.82
2025-04-18 12:00:00,Site_5,695,1782.8,8.3,1223.8
2025-04-18 13:00:00,Site_5,697,1589.0,8.0,1223.64
2025-04-18 14:00:00,Site_5,669,1454.82,10.95,1198.69
2025-04-18 15:00:00,Site_5,635,1267.47,8.0,1140.28
2025-04-18 16:00:00,Site_5,601,1113.07,11.08,1073.04
2025-04-18 17:00:00,Site_5,547,897.41,11.36,993.26
2025-04-18 18:00:00,Site_5,519,927.5,11.36,954.6
2025-04-18 19:00:00,Site_5,502,960.24,12.5,944.59
2025-04-18 20:00:00,Site_5,478,849.2,14.99,911.73
2025-04-18 21:00:00,Site_5,369,726.79,19.43,755.02
2025-04-18 22:00:00,Site_5,302,645.07,22.85,625.91
2025-04-18 23:00:00,Site_5,310,784.98,23.22,646.4
2025-04-19 00:00:00,Site_5,408,1021.81,17.96,788.0
2025-04-19 01:00:00,Site_5,431,1172.87,16.08,824.68
2025-04-19 02:00:00,Site_5,418,1190.78,18.77,816.3
2025-04-19 03:00:00,Site_5,436,1276.27,15.63,833.54
2025-04-19 04:00:00,Site_5,411,1208.59,15.01,809.66
2025-04-19 05:00:00,Site_5,449,1408.99,17.47,848.34
2025-04-19 06:00:00,Site_5,480,1559.6,16.95,907.41
2025-04-19 07:00:00,Site_5,543,1732.03,11.48,990.07
2025-04-19 08:00:00,Site_5,629,2042.58,12.64,1105.13
2025-04-19 09:00:00,Site_5,690,2123.28,8.4,1204.79
2025-04-19 10:00:00,Site_5,695,2055.18,8.0,1223.74
2025-04-19 11:00:00,Site_5,709,1779.02,8.0,1262.71
2025-04-19 12:00:00,Site_5,707,1862.26,8.43,1235.9
2025-04-19 13:00:00,Site_5,737,1724.98,8.0,1283.81
2025-04-19 14:00:00,Site_5,738,1611.24,8.0,1291.9
2025-04-19 15:00:00,Site_5,679,1415.17,8.0,1192.51
2025-04-19 16:00:00,Site_5,710,1345.86,8.0,1240.16
2025-04-19 17:00:00,Site_5,639,1101.22,10.61,1139.22
2025-04-19 18:00:00,Site_5,628,1217.24,10.24,1117.63
2025-04-19 19:00:00,Site_5,559,973.44,13.38,1000.67
2025-04-19 20:00:00,Site_5,520,925.62,13.13,953.5
2025-04-19 21:00:00,Site_5,452,892.21,17.42,864.15
2025-04-19 22:00:00,Site_5,424,888.44,17.09,822.46
2025-04-19 23:00:00,Site_5,420,974.14,16.4,823.36
2025-04-20 00:00:00,Site_5,382,949.11,17.48,765.56
2025-04-20 01:00:00,Site_5,352,1024.6,16.54,699.0
2025-04-20 02:00:00,Site_5,388,1133.36,19.99,754.55
2025-04-20 03:00:00,Site_5,413,1185.46,18.93,792.49
2025-04-20 04:00:00,Site_5,467,1407.37,19.87,878.98
2025-04-20 05:00:00,Site_5,498,1558.43,13.86,920.77
2025-04-20 06:00:00,Site_5,511,1612.15,12.88,944.75
2025-04-20 07:00:00,Site_5,546,1703.29,10.09,990.28
2025-04-20 08:00:00,Site_5,600,1797.63,12.13,1087.84
2025-04-20 09:00:00,Site_5,636,1922.23,10.55,1124.52
2025-04-20 10:00:00,Site_5,699,1964.81,9.52,1218.52
2025-04-20 11:00:00,Site_5,741,1929.64,8.0,1296.7
2025-04-20 12:00:00,Site_5,764,1939.13,8.0,1333.22
2025-04-20 13:00:00,Site_5,729,1741.29,8.0,1271.25
2025-04-20 14:00:00,Site_5,721,1535.41,8.42,1270.19
2025-04-20 15:00:00,Site_5,705,1520.43,8.0,1245.47
2025-04-20 16:00:00,Site_5,638,1341.16,8.0,1155.99
2025-04-20 17:00:00,Site_5,619,1158.78,9.86,1115.83
2025-04-20 18:00:00,Site_5,605,1060.87,8.0,1104.57
2025-04-20 19:00:00,Site_5,569,1053.91,10.06,1034.12
2025-04-20 20:00:00,Site_5,525,920.77,11.73,981.5
2025-04-20 21:00:00,Site_5,450,849.95,15.06,869.21
2025-04-20 22:00:00,Site_5,420,802.04,16.7,808.57
2025-04-20 23:00:00,Site_5,397,882.87,18.17,768.61
2025-04-21 00:00:00,Site_5,296,666.05,21.68,618.87
2025-04-21 01:00:00,Site_5,317,887.38,20.71,659.65
2025-04-21 02:00:00,Site_5,273,733.1,22.79,578.0
2025-04-21 03:00:00,Site_5,295,900.11,19.65,617.96
2025-04-21 04:00:00,Site_5,345,1116.52,19.88,709.47
2025-04-21 05:00:00,Site_5,355,1197.81,21.54,719.17
2025-04-21 06:00:00,Site_5,385,1210.79,18.06,733.97
2025-04-21 07:00:00,Site_5,442,1422.5,17.04,829.67
2025-04-21 08:00:00,Site_5,520,1635.78,14.16,981.59
2025-04-21 09:00:00,Site_5,585,1828.39,12.52,1069.3
2025-04-21 10:00:00,Site_5,623,1822.56,10.33,1108.67
2025-04-21 11:00:00,Site_5,675,1887.99,9.31,1177.62
2025-04-21 12:00:00,Site_5,656,1540.12,9.48,1151.5
2025-04-21 13:00:00,Site_5,665,1502.16,9.39,1182.59
2025-04-21 14:00:00,Site_5,647,1452.96,9.68,1170.27
2025-04-21 15:00:00,Site_5,630,1298.01,8.13,1144.13
2025-04-21 16:00:00,Site_5,659,1240.5,8.0,1152.74
2025-04-21 17:00:00,Site_5,576,1022.1,11.05,1041.04
2025-04-21 18:00:00,Site_5,535,1010.32,15.34,973.93
2025-04-21 19:00:00,Site_5,451,703.78,15.74,857.87
2025-04-21 20:00:00,Site_5,443,886.48,16.76,831.19
2025-04-21 21:00:00,Site_5,406,819.48,14.67,783.54
2025-04-21 22:00:00,Site_5,380,787.67,18.83,741.33
2025-04-21 23:00:00,Site_5,339,816.23,20.14,693.74
2025-04-22 00:00:00,Site_5,302,731.84,17.29,627.85
2025-04-22 01:00:00,Site_5,295,792.69,21.97,618.79
2025-04-22 02:00:00,Site_5,304,863.63,18.77,641.11
2025-04-22 03:00:00,Site_5,326,1021.03,19.36,685.43
2025-04-22 04:00:00,Site_5,384,1202.34,19.9,777.16
2025-04-22 05:00:00,Site_5,416,1206.73,17.5,808.56
2025-04-22 06:00:00,Site_5,452,1362.87,15.28,857.11
2025-04-22 07:00:00,Site_5,530,1618.31,12.45,988.16
2025-04-22 08:00:00,Site_5,460,1456.25,15.01,881.67
2025-04-22 09:00:00,Site_5,558,1704.61,12.44,1025.82
2025-04-22 10:00:00,Site_5,606,1827.32,8.7,1073.21
2025-04-22 11:00:00,Site_5,619,1598.78,11.73,1120.58
2025-04-22 12:00:00,Site_5,630,1653.56,8.0,1128.58
2025-04-22 13:00:00,Site_5,617,1314.44,8.0,1096.56
2025-04-22 14:00:00,Site_5,646,1389.97,10.56,1142.28
2025-04-22 15:00:00,Site_5,658,1334.02,8.01,1172.82
2025-04-22 16:00:00,Site_5,626,1200.0,9.91,1093.88
2025-04-22 17:00:00,Site_5,551,986.37,13.45,1005.25
2025-04-22 18:00:00,Site_5,532,964.67,12.06,971.45
2025-04-22 19:00:00,Site_5,513,861.52,14.01,941.93
2025-04-22 20:00:00,Site_5,395,799.95,18.97,767.93
2025-04-22 21:00:00,Site_5,386,788.93,20.79,744.21
2025-04-22 22:00:00,Site_5,359,793.58,18.52,729.02
2025-04-22 23:00:00,Site_5,324,734.56,19.83,644.72
2025-04-23 00:00:00,Site_5,327,797.82,21.27,672.19
2025-04-23 01:00:00,Site_5,262,733.95,23.03,564.52
2025-04-23 02:00:00,Site_5,280,893.4,21.87,619.84
2025-04-23 03:00:00,Site_5,341,937.67,22.31,691.73
2025-04-23 04:00:00,Site_5,310,876.28,18.46,623.77
2025-04-23 05:00:00,Site_5,410,1318.19,15.32,800.47
2025-04-23 06:00:00,Site_5,444,1400.87,13.76,835.07
2025-04-23 07:00:00,Site_5,498,1589.17,16.12,936.85
2025-04-23 08:00:00,Site_5,514,1595.17,14.53,957.18
2025-04-23 09:00:00,Site_5,582,1780.4,9.29,1067.73
2025-04-23 10:00:00,Site_5,577,1627.28,11.3,1047.37
2025-04-23 11:00:00,Site_5,625,1603.24,9.77,1125.69
2025-04-23 12:00:00,Site_5,654,1587.61,8.0,1161.43
2025-04-23 13:00:00,Site_5,637,1467.47,9.67,1129.6
2025-04-23 14:00:00,Site_5,659,1341.55,8.0,1179.16
2025-04-23 15:00:00,Site_5,607,1214.84,11.51,1078.2
2025-04-23 16:00:00,Site_5,613,1164.53,8.51,1099.14
2025-04-23 17:00:00,Site_5,613,1096.55,10.62,1093.81
2025-04-23 18:00:00,Site_5,495,903.55,16.36,930.92
2025-04-23 19:00:00,Site_5,479,776.77,16.48,889.03
2025-04-23 20:00:00,Site_5,392,685.17,18.84,763.91
2025-04-23 21:00:00,Site_5,369,671.29,18.78,733.94
2025-04-23 22:00:00,Site_5,370,848.29,16.64,749.88
2025-04-23 23:00:00,Site_5,313,864.16,20.25,644.17
2025-04-24 00:00:00,Site_5,324,757.15,20.2,661.99
2025-04-24 01:00:00,Site_5,308,811.69,20.64,628.52
2025-04-24 02:00:00,Site_5,304,824.79,18.9,626.17
2025-04-24 03:00:00,Site_5,298,905.78,22.09,631.13
2025-04-24 04:00:00,Site_5,369,1109.69,17.13,733.82
2025-04-24 05:00:00,Site_5,397,1277.9,20.23,775.98
2025-04-24 06:00:00,Site_5,395,1303.9,18.18,789.91
2025-04-24 07:00:00,Site_5,455,1371.72,17.31,845.78
2025-04-24 08:00:00,Site_5,457,1435.83,17.18,888.68
2025-04-24 09:00:00,Site_5,535,1494.67,16.13,994.28
2025-04-24 10:00:00,Site_5,599,1691.76,11.02,1075.24
2025-04-24 11:00:00,Site_5,609,1613.41,9.78,1097.41
2025-04-24 12:00:00,Site_5,633,1568.75,8.97,1122.67
2025-04-24 13:00:00,Site_5,694,1590.54,9.64,1224.19
2025-04-24 14:00:00,Site_5,679,1430.15,8.0,1220.0
2025-04-24 15:00:00,Site_5,618,1223.16,8.75,1100.54
2025-04-24 16:00:00,Site_5,627,1201.69,10.13,1118.18
2025-04-24 17:00:00,Site_5,600,1110.29,10.49,1072.43
2025-04-24 18:00:00,Site_5,542,982.51,14.23,987.04
2025-04-24 19:00:00,Site_5,487,853.8,12.73,906.47
2025-04-24 20:00:00,Site_5,460,935.96,15.56,859.05
2025-04-24 21:00:00,Site_5,409,911.58,17.21,790.86
2025-04-24 22:00:00,Site_5,322,615.0,18.95,663.54
2025-04-24 23:00:00,Site_5,319,749.56,21.98,654.47
2025-04-25 00:00:00,Site_5,292,701.91,21.5,595.01
2025-04-25 01:00:00,Site_5,328,934.96,20.2,670.46
2025-04-25 02:00:00,Site_5,291,828.59,20.46,616.03
2025-04-25 03:00:00,Site_5,305,916.66,20.61,656.48
2025-04-25 04:00:00,Site_5,378,1203.85,17.11,747.27
2025-04-25 05:00:00,Site_5,396,1239.9,19.26,783.36
2025-04-25 06:00:00,Site_5,486,1655.85,16.37,904.74
2025-04-25 07:00:00,Site_5,458,1485.26,18.26,879.98
2025-04-25 08:00:00,Site_5,513,1649.39,14.44,940.05
2025-04-25 09:00:00,Site_5,598,1777.76,10.29,1082.05
2025-04-25 10:00:00,Site_5,575,1631.38,10.87,1050.9
2025-04-25 11:00:00,Site_5,668,1839.72,9.02,1188.94
2025-04-25 12:00:00,Site_5,623,1600.17,10.18,1136.14
2025-04-25 13:00:00,Site_5,675,1490.29,8.0,1186.66
2025-04-25 14:00:00,Site_5,607,1312.71,10.04,1104.64
2025-04-25 15:00:00,Site_5,637,1305.63,11.14,1147.06
2025-04-25 16:00:00,Site_5,573,1077.32,11.01,1039.99
2025-04-25 17:00:00,Site_5,618,1149.88,12.1,1125.39
2025-04-25 18:00:00,Site_5,499,892.92,14.54,927.03
2025-04-25 19:00:00,Site_5,459,702.34,15.14,868.72
2025-04-25 20:00:00,Site_5,446,765.97,15.01,848.95
2025-04-25 21:00:00,Site_5,374,808.38,18.52,728.27
2025-04-25 22:00:00,Site_5,370,780.84,19.64,742.62
2025-04-25 23:00:00,Site_5,306,720.94,20.6,645.05
2025-04-26 00:00:00,Site_5,366,914.78,20.29,727.95
2025-04-26 01:00:00,Site_5,379,966.65,17.92,766.13
2025-04-26 02:00:00,Site_5,355,983.73,19.18,708.13
2025-04-26 03:00:00,Site_5,414,1259.66,15.39,783.7
2025-04-26 04:00:00,Site_5,454,1436.08,16.75,880.02
2025-04-26 05:00:00,Site_5,483,1665.38,14.47,914.61
2025-04-26 06:00:00,Site_5,529,1664.14,15.63,979.76
2025-04-26 07:00:00,Site_5,511,1723.25,14.9,943.11
2025-04-26 08:00:00,Site_5,595,1796.57,11.01,1075.92
2025-04-26 09:00:00,Site_5,644,1958.08,11.0,1133.4
2025-04-26 10:00:00,Site_5,723,2071.22,8.0,1262.25
2025-04-26 11:00:00,Site_5,701,1871.95,8.63,1222.46
2025-04-26 12:00:00,Site_5,676,1689.66,8.0,1196.62
2025-04-26 13:00:00,Site_5,714,1618.29,8.0,1260.23
2025-04-26 14:00:00,Site_5,717,1595.78,8.0,1245.02
2025-04-26 15:00:00,Site_5,661,1274.76,8.0,1178.75
2025-04-26 16:00:00,Site_5,711,1365.53,9.03,1248.5
2025-04-26 17:00:00,Site_5,610,1157.9,8.59,1101.84
2025-04-26 18:00:00,Site_5,617,1193.65,8.17,1103.08
2025-04-26 19:00:00,Site_5,532,1028.6,8.83,985.04
2025-04-26 20:00:00,Site_5,551,1077.82,13.19,999.54
2025-04-26 21:00:00,Site_5,463,890.06,13.13,857.68
2025-04-26 22:00:00,Site_5,420,855.85,16.31,795.46
2025-04-26 23:00:00,Site_5,417,898.64,18.47,800.47
2025-04-27 00:00:00,Site_5,360,825.94,19.51,703.87
2025-04-27 01:00:00,Site_5,394,1056.3,17.12,786.5
2025-04-27 02:00:00,Site_5,374,1022.25,16.36,740.17
2025-04-27 03:00:00,Site_5,389,1237.0,18.01,772.69
2025-04-27 04:00:00,Site_5,430,1300.94,18.05,832.87
2025-04-27 05:00:00,Site_5,442,1409.51,17.36,843.06
2025-04-27 06:00:00,Site_5,508,1609.72,16.66,977.37
2025-04-27 07:00:00,Site_5,568,1719.82,10.87,1061.28
2025-04-27 08:00:00,Site_5,548,1767.57,10.57,1015.92
2025-04-27 09:00:00,Site_5,677,2069.33,8.45,1186.45
2025-04-27 10:00:00,Site_5,707,2063.58,8.0,1254.83
2025-04-27 11:00:00,Site_5,669,1829.4,8.23,1166.01
2025-04-27 12:00:00,Site_5,683,1661.93,8.0,1218.47
2025-04-27 13:00:00,Site_5,761,1720.22,8.0,1295.94
2025-04-27 14:00:00,Site_5,752,1643.92,8.0,1304.81
2025-04-27 15:00:00,Site_5,731,1558.25,8.0,1288.59
2025-04-27 16:00:00,Site_5,651,1256.01,9.3,1160.35
2025-04-27 17:00:00,Site_5,695,1326.29,8.8,1207.71
2025-04-27 18:00:00,Site_5,587,1025.05,11.66,1062.2
2025-04-27 19:00:00,Site_5,565,1096.35,13.08,1031.36
2025-04-27 20:00:00,Site_5,519,957.7,14.73,960.55
2025-04-27 21:00:00,Site_5,509,1034.97,14.0,939.43
2025-04-27 22:00:00,Site_5,435,913.28,16.62,841.05
2025-04-27 23:00:00,Site_5,414,1013.34,12.98,812.45
2025-04-28 00:00:00,Site_5,304,814.17,20.23,634.46
2025-04-28 01:00:00,Site_5,270,635.31,21.51,600.2
2025-04-28 02:00:00,Site_5,248,786.32,23.02,550.44
2025-04-28 03:00:00,Site_5,324,1112.96,19.1,661.1
2025-04-28 04:00:00,Site_5,317,963.35,22.14,669.07
2025-04-28 05:00:00,Site_5,398,1256.5,16.55,790.2
2025-04-28 06:00:00,Site_5,437,1472.77,18.17,829.3
2025-04-28 07:00:00,Site_5,483,1538.09,13.42,896.85
2025-04-28 08:00:00,Site_5,500,1552.87,13.36,947.64
2025-04-28 09:00:00,Site_5,595,1895.83,9.89,1071.47
2025-04-28 10:00:00,Site_5,619,1682.89,9.28,1108.53
2025-04-28 11:00:00,Site_5,606,1577.45,12.26,1086.48
2025-04-28 12:00:00,Site_5,705,1787.57,8.0,1250.72
2025-04-28 13:00:00,Site_5,654,1419.34,8.32,1182.44
2025-04-28 14:00:00,Site_5,620,1310.62,8.86,1110.7
2025-04-28 15:00:00,Site_5,616,1212.17,9.76,1128.18
2025-04-28 16:00:00,Site_5,569,1135.27,12.11,1027.95
2025-04-28 17:00:00,Site_5,603,1141.35,10.3,1081.67
2025-04-28 18:00:00,Site_5,553,894.41,12.16,1016.23
2025-04-28 19:00:00,Site_5,498,866.69,15.89,918.83
2025-04-28 20:00:00,Site_5,447,805.12,16.56,857.1
2025-04-28 21:00:00,Site_5,421,831.12,15.36,806.32
2025-04-28 22:00:00,Site_5,346,678.05,19.63,683.56
2025-04-28 23:00:00,Site_5,334,801.59,19.37,663.57
2025-04-29 00:00:00,Site_5,285,670.85,22.7,604.26
2025-04-29 01:00:00,Site_5,296,828.94,21.67,628.18
2025-04-29 02:00:00,Site_5,317,903.28,22.46,641.89
2025-04-29 03:00:00,Site_5,247,681.37,22.1,552.29
2025-04-29 04:00:00,Site_5,337,1130.09,19.76,687.31
2025-04-29 05:00:00,Site_5,394,1336.47,16.45,769.32
2025-04-29 06:00:00,Site_5,431,1396.62,16.64,817.24
2025-04-29 07:00:00,Site_5,468,1472.08,13.09,884.4
2025-04-29 08:00:00,Site_5,541,1617.09,13.3,990.08
2025-04-29 09:00:00,Site_5,552,1717.49,12.31,1017.82
2025-04-29 10:00:00,Site_5,576,1690.96,11.79,1031.07
2025-04-29 11:00:00,Site_5,665,1734.14,9.6,1178.64
2025-04-29 12:00:00,Site_5,679,1656.29,8.25,1185.78
2025-04-29 13:00:00,Site_5,645,1523.06,8.0,1145.13
2025-04-29 14:00:00,Site_5,652,1331.27,8.02,1147.05
2025-04-29 15:00:00,Site_5,657,1279.76,8.57,1156.33
2025-04-29 16:00:00,Site_5,608,1088.99,9.94,1091.96
2025-04-29 17:00:00,Site_5,583,1002.81,11.02,1048.84
2025-04-29 18:00:00,Site_5,538,925.2,15.35,1001.67
2025-04-29 19:00:00,Site_5,472,915.22,15.39,899.79
2025-04-29 20:00:00,Site_5,446,739.35,16.76,857.05
2025-04-29 21:00:00,Site_5,365,757.84,16.02,735.35
2025-04-29 22:00:00,Site_5,362,793.78,20.28,724.3
2025-04-29 23:00:00,Site_5,322,804.76,24.89,676.05
2025-04-30 00:00:00,Site_5,297,757.92,23.51,622.56
2025-04-30 01:00:00,Site_5,268,695.82,21.81,603.19
2025-04-30 02:00:00,Site_5,309,831.73,24.48,634.08
2025-04-30 03:00:00,Site_5,325,1032.79,20.52,656.21
2025-04-30 04:00:00,Site_5,331,1057.97,20.7,662.55
2025-04-30 05:00:00,Site_5,350,1082.06,19.17,692.79
2025-04-30 06:00:00,Site_5,392,1308.93,17.64,751.71
2025-04-30 07:00:00,Site_5,473,1475.57,11.86,891.64
2025-04-30 08:00:00,Site_5,534,1658.66,14.24,989.54
2025-04-30 09:00:00,Site_5,616,1808.64,9.71,1104.34
2025-04-30 10:00:00,Site_5,606,1759.13,10.22,1075.15
2025-04-30 11:00:00,Site_5,595,1535.65,11.29,1067.8
2025-04-30 12:00:00,Site_5,648,1602.08,8.35,1160.41
2025-04-30 13:00:00,Site_5,691,1563.04,8.0,1213.08
2025-04-30 14:00:00,Site_5,636,1383.22,11.24,1126.02
2025-04-30 15:00:00,Site_5,663,1352.64,9.09,1159.36
2025-04-30 16:00:00,Site_5,611,1090.85,10.09,1092.27
2025-04-30 17:00:00,Site_5,586,1093.16,11.05,1051.97
2025-04-30 18:00:00,Site_5,573,942.8,11.99,1038.64
2025-04-30 19:00:00,Site_5,434,923.07,15.35,835.76
2025-04-30 20:00:00,Site_5,455,830.98,16.17,859.68
2025-04-30 21:00:00,Site_5,387,838.9,19.3,762.35
2025-04-30 22:00:00,Site_5,328,717.27,20.5,676.72
2025-04-30 23:00:00,Site_5,321,758.85,19.98,649.2
2025-05-01 00:00:00,Site_5,348,800.04,19.24,720.86
2025-05-01 01:00:00,Site_5,333,943.44,21.19,672.09
2025-05-01 02:00:00,Site_5,256,732.52,21.23,569.17
2025-05-01 03:00:00,Site_5,304,938.68,19.98,624.64
2025-05-01 04:00:00,Site_5,376,1162.5,16.26,745.1
2025-05-01 05:00:00,Site_5,389,1243.32,18.27,764.97
2025-05-01 06:00:00,Site_5,432,1329.17,17.97,844.59
2025-05-01 07:00:00,Site_5,440,1388.33,18.37,837.67
2025-05-01 08:00:00,Site_5,507,1549.66,16.34,953.49
2025-05-01 09:00:00,Site_5,536,1562.97,11.91,986.9
2025-05-01 10:00:00,Site_5,565,1618.32,12.32,1046.02
2025-05-01 11:00:00,Site_5,604,1641.23,9.96,1068.2
2025-05-01 12:00:00,Site_5,630,1590.05,12.11,1129.82
2025-05-01 13:00:00,Site_5,640,1477.91,11.23,1113.27
2025-05-01 14:00:00,Site_5,632,1383.47,9.83,1127.42
2025-05-01 15:00:00,Site_5,661,1339.85,8.0,1181.71
2025-05-01 16:00:00,Site_5,584,1111.82,8.0,1070.46
2025-05-01 17:00:00,Site_5,605,1113.4,8.41,1094.89
2025-05-01 18:00:00,Site_5,514,996.18,11.0,948.09
2025-05-01 19:00:00,Site_5,490,821.38,12.46,920.45
2025-05-01 20:00:00,Site_5,445,823.62,19.02,872.66
2025-05-01 21:00:00,Site_5,367,756.13,17.04,731.25
2025-05-01 22:00:00,Site_5,344,644.64,18.21,705.61
2025-05-01 23:00:00,Site_5,311,804.11,19.6,642.21
2025-05-02 00:00:00,Site_5,315,802.79,24.75,663.2
2025-05-02 01:00:00,Site_5,296,851.04,21.43,633.06
2025-05-02 02:00:00,Site_5,287,885.14,23.33,604.39
2025-05-02 03:00:00,Site_5,327,1004.1,20.66,678.27
2025-05-02 04:00:00,Site_5,361,987.39,16.23,729.75
2025-05-02 05:00:00,Site_5,436,1393.66,18.83,841.4
2025-05-02 06:00:00,Site_5,435,1404.71,17.19,832.09
2025-05-02 07:00:00,Site_5,480,1459.34,14.8,912.29
2025-05-02 08:00:00,Site_5,537,1560.66,15.58,976.15
2025-05-02 09:00:00,Site_5,546,1662.96,12.08,999.1
2025-05-02 10:00:00,Site_5,564,1532.45,11.75,1027.11
2025-05-02 11:00:00,Site_5,628,1807.46,9.21,1133.71
2025-05-02 12:00:00,Site_5,680,1715.79,9.47,1190.34
2025-05-02 13:00:00,Site_5,690,1681.08,8.75,1217.41
2025-05-02 14:00:00,Site_5,606,1304.77,10.9,1084.08
2025-05-02 15:00:00,Site_5,652,1352.37,8.0,1159.09
2025-05-02 16:00:00,Site_5,552,1048.56,11.83,1011.92
2025-05-02 17:00:00,Site_5,581,1119.99,9.83,1038.72
2025-05-02 18:00:00,Site_5,536,842.5,14.73,996.64
2025-05-02 19:00:00,Site_5,436,848.49,14.16,838.28
2025-05-02 20:00:00,Site_5,458,907.48,18.2,858.41
2025-05-02 21:00:00,Site_5,433,858.93,18.61,826.09
2025-05-02 22:00:00,Site_5,351,730.1,18.19,721.44
2025-05-02 23:00:00,Site_5,327,740.31,19.8,674.66
2025-05-03 00:00:00,Site_5,423,1074.47,15.94,804.85
2025-05-03 01:00:00,Site_5,351,1013.93,20.2,698.66
2025-05-03 02:00:00,Site_5,358,988.25,21.41,723.25
2025-05-03 03:00:00,Site_5,383,1044.97,20.2,761.95
2025-05-03 04:00:00,Site_5,433,1494.07,15.98,833.13
2025-05-03 05:00:00,Site_5,470,1533.08,17.23,882.09
2025-05-03 06:00:00,Site_5,499,1573.33,16.08,936.6
2025-05-03 07:00:00,Site_5,552,1824.56,12.11,1004.88
2025-05-03 08:00:00,Site_5,593,1898.01,10.95,1060.95
2025-05-03 09:00:00,Site_5,637,1937.34,11.68,1151.37
2025-05-03 10:00:00,Site_5,668,1875.18,9.87,1186.89
2025-05-03 11:00:00,Site_5,696,1906.14,9.12,1216.15
2025-05-03 12:00:00,Site_5,683,1772.87,11.6,1205.84
2025-05-03 13:00:00,Site_5,734,1598.81,8.0,1281.27
2025-05-03 14:00:00,Site_5,684,1484.07,8.19,1202.5
2025-05-03 15:00:00,Site_5,734,1489.58,8.0,1283.34
2025-05-03 16:00:00,Site_5,673,1290.48,11.09,1180.21
2025-05-03 17:00:00,Site_5,647,1182.8,8.13,1159.24
2025-05-03 18:00:00,Site_5,597,1145.76,10.5,1075.44
2025-05-03 19:00:00,Site_5,553,995.91,10.88,993.41
2025-05-03 20:00:00,Site_5,544,1030.05,13.21,993.72
2025-05-03 21:00:00,Site_5,436,893.13,17.84,827.84
2025-05-03 22:00:00,Site_5,392,832.12,16.64,738.1
2025-05-03 23:00:00,Site_5,407,860.6,19.25,788.94
2025-05-04 00:00:00,Site_5,373,945.35,18.09,749.87
2025-05-04 01:00:00,Site_5,388,1053.82,17.45,760.92
2025-05-04 02:00:00,Site_5,404,1129.49,19.39,793.08
